date,fifth-price,fifth-value,first-price,first-value,fourth-price,fourth-value,last2-price,last2-value,last3b-price,last3b-value,last3f-price,last3f-value,near1-price,near1-value,second-price,second-value,third-price,third-value
2025-05-02,20000.00,069239|207634|353933|245602|030795|132963|277515|945929|282826|568497|670910|935675|357020|760647|970192|674547|821917|292829|463859|791045|433121|636008|427583|960890|137652|556648|674784|156294|677503|095629|323573|050101|534384|232109|108845|497208|884004|798081|980984|638691|166654|374058|754369|647507|699505|031746|489849|594699|482320|596865|288673|310203|357745|796748|969950|336669|318280|428721|477272|408712|620924|173931|386815|161488|169652|544256|478021|187957|037438|407778|044996|431563|729087|765122|927417|509983|870216|605313|116649|301373|730225|135335|102114|681801|515476|804096|789699|634749|766405|884802|748963|761979|541629|312546|038680|575349|982425|718446|507161|057001,6000000.00,213388,40000.00,767756|589052|340900|610072|613709|096390|736038|127134|986278|191682|116653|440998|282531|363703|630494|485098|967162|605730|666426|778770|344264|017208|144903|164858|715506|669834|019032|785433|960742|562479|016677|118958|154945|664695|456610|994140|140460|589421|673658|949208|230616|012874|171806|025693|128020|923151|766472|410891|076327|015712,2000.00,06,4000.00,167|662,4000.00,826|116,100000.00,213387|213389,200000.00,654405|611598|835848|581919|678508,80000.00,735957|177821|010071|929099|603065|985549|299533|194033|672945|732386
2025-05-16,20000.00,635178|405949|926027|467768|550487|171967|541729|280889|383877|754032|137618|754692|210179|107286|782647|266597|635867|843899|815928|558136|228733|546546|582378|264848|823008|220942|612792|805508|805646|019207|461349|794042|350125|906578|610560|424822|532223|735932|104146|297869|810984|814628|197678|119002|849156|027896|967087|077544|836072|801502|580653|790016|011467|654516|251503|198703|946933|748431|975278|031564|817487|668691|643126|373108|271449|351680|893849|773403|311863|520008|154225|040377|468247|527011|432165|624200|384192|653239|745944|337451|161330|884930|070317|859676|799760|922583|094927|292053|677227|944359|685587|372547|552416|148592|530872|711852|375940|574402|481879|710177,6000000.00,251309,40000.00,283580|712027|917283|680144|925179|392812|027830|508889|652396|266145|872562|408260|798092|237611|123122|906129|351242|691641|580410|357100|884212|256438|582187|020602|711541|691286|410749|082350|930942|354591|525592|812751|260781|925601|262504|333990|660390|270947|080997|190932|600532|434741|156947|823820|998480|384552|408595|185474|094058|023204,2000.00,87,4000.00,965|631,4000.00,109|231,100000.00,251308|251310,200000.00,182071|303897|753325|918367|345546,80000.00,481808|281248|162850|526928|934824|625901|406069|186926|509475|574474
2025-06-01,20000.00,801785|487699|863666|947449|839398|065924|651247|832813|912937|541612|085016|666727|621908|049903|293986|636137|921213|517338|460103|742366|278231|065385|917000|168244|806175|066494|130002|424295|856771|760724|055667|693481|457676|999682|652634|753398|894036|697460|544766|866512|473922|195766|292359|023450|816032|855467|724967|319546|309488|631976|938507|292683|205411|409676|753517|342508|359449|355151|286686|697762|075935|585819|265530|237281|975737|839402|148075|321070|943507|626540|797140|865765|882992|755063|745883|908556|417979|795085|020199|814842|983131|468831|011441|896748|206565|210284|486133|869002|805548|244753|591610|036285|620195|762444|051705|516567|636292|827456|429067|949824,6000000.00,559352,40000.00,822771|035801|047179|428815|408321|694311|551569|645152|007294|376131|655157|295657|686012|204925|654751|797377|568383|920659|390415|384590|410393|870753|094880|792049|603406|214641|643759|592533|506866|252353|558484|893445|350517|782025|740051|426814|291589|211342|196407|172944|212453|936938|006965|827822|403648|061957|581133|262358|395027|285171,2000.00,20,4000.00,307|044,4000.00,349|134,100000.00,559351|559353,200000.00,932285|451156|212788|481541|001173,80000.00,813752|662416|694383|476905|290140|438599|103713|718370|426942|197136
2025-06-16,20000.00,018202|939792|685839|554214|268420|007849|960636|255968|487174|804886|378598|615198|016884|696598|678011|360785|722479|808926|071183|757530|004857|327042|623959|311604|646200|032126|228704|970287|686167|369312|470021|189538|456089|393994|869728|011317|814365|412359|872837|776350|682885|062998|802264|344150|495177|256405|445470|323159|558573|091378|140662|422571|224478|412781|735110|428871|368034|612299|752885|424151|797595|921607|663281|467045|837128|647890|699878|817127|887598|872318|281393|605470|827837|144779|627559|565459|035409|726546|467107|339122|035696|113610|239878|721149|391506|352229|727154|378668|661905|919279|643466|681768|487095|547117|521063|926634|204343|274727|235230|011644,6000000.00,507392,40000.00,553019|991511|874508|655945|222406|840101|420262|542355|638186|445850|699113|603638|711107|281129|135825|340891|178497|331106|129679|163597|701613|257553|701178|621188|916923|384386|875862|756750|157683|794769|055485|993316|451904|321701|830539|064202|090821|725547|679571|413991|241545|898292|861198|851660|312876|807974|324967|124992|190419|748107,2000.00,06,4000.00,299|736,4000.00,243|017,100000.00,507391|507393,200000.00,916566|564087|923982|466702|836570,80000.00,251068|824977|153753|055913|971844|210588|725799|234300|728619|989810
2025-07-01,20000.00,618605|154995|470682|267913|192731|337108|325621|135457|132411|064792|224615|583611|257354|168140|520750|393485|188633|570792|089955|179365|382453|162462|326086|121916|506368|772231|189271|307828|759384|555289|388713|331078|897435|112883|316675|947449|550727|794473|412766|222181|126768|003720|995339|549051|087435|972361|330070|375710|442133|658395|543339|071089|529773|306594|505408|714436|707047|329481|644352|547117|429993|917665|100961|547888|663358|365314|411217|317532|123254|863082|946457|438415|586124|039490|091624|767803|168355|559654|885857|418367|876567|032998|996386|021726|699678|456498|848222|220345|493254|848255|456004|670181|363700|898455|098727|786423|559463|231602|627406|812058,6000000.00,949246,40000.00,489252|094992|142971|834574|201955|833406|427771|586521|628266|781649|017678|788211|880901|247166|993575|626701|637020|348585|445214|468973|628009|045856|333125|653939|482157|510345|215022|861208|689580|335905|045467|767575|671882|578534|907629|377896|930166|635490|922403|326154|926607|526484|187433|605221|172116|596175|942371|167002|925177|125675,2000.00,91,4000.00,918|261,4000.00,680|169,100000.00,949245|949247,200000.00,501076|468424|750603|283443|402610,80000.00,429897|891029|541431|974816|963496|927157|843129|559936|766204|419855
2025-07-16,20000.00,647642|746667|393207|542950|659868|128026|307433|759338|080861|118352|735702|532517|980070|744470|105540|688515|876415|254594|425320|213929|280183|814426|016179|094222|007144|425939|149619|640226|842048|424203|855521|097664|731083|932741|711493|426860|704157|246647|144671|636361|111887|696136|663981|890358|015640|934805|168451|432227|448700|078976|833037|899160|500170|546361|694969|194027|305674|520693|194095|303267|169262|338354|687765|804898|367718|358534|684527|587133|615712|618898|810563|241055|808215|919913|497983|481418|692894|069539|162287|738529|584314|775144|037112|339237|893580|255525|946717|746981|417929|457698|802249|917434|770121|608327|033776|617152|388005|231338|679518|241761,6000000.00,245324,40000.00,919511|535130|011545|770120|007372|226866|714779|367218|720123|016018|180198|764485|844067|159307|232904|388722|860628|299326|002116|494991|820009|626972|289468|962845|990091|266671|945021|116613|812085|055511|019693|815738|046215|497443|772115|380485|355962|601882|091768|499018|560719|656693|174880|205250|095041|390621|822024|050007|097623|697773,2000.00,26,4000.00,084|336,4000.00,995|171,100000.00,245323|245325,200000.00,256051|844480|844010|115709|814956,80000.00,350225|629192|385755|828884|750911|905994|154167|105797|518522|801720
2025-08-01,20000.00,403441|652821|579164|447367|564026|285517|119445|707237|720157|363802|898968|808584|185761|632410|035737|711773|264432|924392|539655|796943|880976|700260|102945|717313|253784|290954|480889|604693|193628|748817|041491|807048|179203|595064|611679|932384|246411|449675|697238|064759|813311|495461|876635|371594|232111|962642|466921|986366|604361|184062|446623|115671|905290|480748|237385|388732|007886|401154|123903|408113|075881|895781|552761|529458|503925|386710|096094|566511|484244|366143|687640|827856|935506|853694|594629|259668|515544|355651|479451|743519|770987|165814|381120|823932|881767|098098|399259|313170|112529|898796|426914|098110|440994|299916|091995|673957|925792|766610|739151|926946,6000000.00,811852,40000.00,354165|268151|454674|100152|824697|219638|102493|608341|921034|648948|206580|035230|149097|473787|547768|263099|580158|693296|782828|355120|935340|933832|727200|257387|092241|569282|955487|961414|358819|638682|784141|811031|047804|240896|405963|424811|816311|035255|876360|832344|648817|740575|607851|994056|612898|566082|437728|875691|029964|855999,2000.00,50,4000.00,891|512,4000.00,525|142,100000.00,811851|811853,200000.00,810260|588144|809975|329930|519877,80000.00,386089|780240|961961|868310|107594|783732|125639|745126|151810|095057
2025-08-16,20000.00,248778|375112|677505|106155|067602|297637|901273|440544|926536|603032|685690|137282|064427|011786|079001|900034|156478|772390|785675|889693|654692|186004|838185|445006|459485|403109|317582|842653|637587|042655|424177|615286|568807|014431|920575|389192|758277|351638|156979|469741|349672|276252|630146|205084|602978|741573|269624|928960|952539|336799|334912|723261|255463|499182|125019|600999|307095|707559|278751|337330|616672|873126|580474|992585|282595|821010|273955|802817|264396|617086|651213|450505|282577|719503|555875|107168|843202|322164|200642|178897|902587|207298|957037|937727|302404|223344|344137|704621|909687|611866|009012|298608|861656|171850|707162|357666|778655|250059|224856|512548,6000000.00,994865,40000.00,373039|563319|482573|428105|565227|014009|162627|056218|061418|855063|710608|468121|085364|013278|310000|068914|414365|459608|405963|625936|601842|238882|144860|480296|996640|499611|312875|237001|963590|184058|966871|892195|391483|389053|390112|321760|269016|671937|297657|633043|901394|744031|473791|634439|591320|848933|880096|381344|746746|590879,2000.00,63,4000.00,834|989,4000.00,602|247,100000.00,994864|994866,200000.00,614735|125498|186972|214818|470306,80000.00,143483|863033|999696|266113|882121|529861|287931|637633|745255|513832
2025-09-01,20000.00,606289|999673|347742|090225|160030|938943|518471|716496|679796|285110|775543|451131|398999|218132|947334|818904|221219|838857|974467|970939|639842|063559|982645|408972|074447|605752|150393|519637|466544|426773|082759|115074|170744|438910|908290|319442|130667|318144|533412|371853|292788|793933|485436|231801|828145|694007|064957|448698|220565|261959|642349|723834|088703|240693|401057|361888|195552|006077|711333|188522|252013|401787|097173|635409|892597|737264|386238|013759|816651|125911|426209|186990|018306|447679|508385|001769|064242|029139|779074|928426|646545|681763|224761|009636|488393|387662|479386|737894|242761|869025|188493|575457|853441|450233|929336|702106|687930|490074|333621|344506,6000000.00,506356,40000.00,395512|702058|058677|865975|067355|733647|762137|242188|274926|311543|920183|259364|206160|572020|250404|132636|252570|233742|890558|645396|322168|710669|594485|813489|876047|051783|968685|059415|880384|555392|588611|189854|235593|922630|836773|440936|171919|099452|974962|929392|440861|985819|005368|734099|731497|068162|351429|267650|457625|625925,2000.00,31,4000.00,022|209,4000.00,131|012,100000.00,506355|506357,200000.00,046135|445869|372408|469250|533819,80000.00,335233|882984|702603|845523|016078|700546|078655|161206|239209|141752
2025-09-16,20000.00,756105|647378|767284|120956|861583|043609|455036|702165|539197|593753|056197|056723|634988|151325|650213|489735|497475|633324|507850|490909|300288|968923|617847|043461|218158|180872|331801|734243|851541|745157|856309|492492|562503|082243|882141|542950|319221|007797|909924|163422|097761|634543|097369|203660|921954|383853|897367|178990|002769|313341|282972|705752|505867|359637|465135|581500|062322|809230|607974|927433|186408|701606|560522|095658|387462|017682|420626|636920|586666|180268|413312|975790|006147|805534|947485|931979|549360|184548|601752|344253|810822|547561|288542|493618|169696|997217|700464|734382|739436|702036|386335|226892|354797|444812|825301|663332|700323|966766|705415|906307,6000000.00,074646,40000.00,425701|961590|814965|895070|150416|417262|895106|796993|231142|179633|651874|190848|176602|629932|053192|160273|246455|885158|632646|745000|650340|334867|893080|230247|316152|997770|058400|023765|684913|076054|125139|889835|785131|371981|081357|441879|841310|124693|297198|876371|962047|136118|842315|224017|683528|646803|502534|674628|759821|555779,2000.00,58,4000.00,308|703,4000.00,740|512,100000.00,074645|074647,200000.00,636583|615770|012457|271502|774457,80000.00,291138|534258|058764|775719|985798|064886|123335|488263|602442|850908
2025-10-01,20000.00,193873|694680|963682|981797|096531|723466|821121|684699|908672|684693|750713|805572|620485|190937|708846|860278|893079|896675|596868|952598|235460|124495|799708|945496|097839|788294|405886|214952|409341|720449|326052|200133|159128|927106|922417|333995|936612|108014|239488|086100|308822|283399|716093|539850|190194|206456|890951|763154|053720|742569|497895|138108|757492|787273|506580|176544|736108|337400|723106|227791|241232|611806|569426|345063|288515|927811|953246|037382|868046|764030|222081|548980|877787|923143|835846|958101|785200|611308|826067|960292|041456|423482|790488|629488|237584|872473|579258|432523|002122|918023|411901|195965|031911|278410|215459|042677|645371|080767|531043|239860,6000000.00,876978,40000.00,545499|956269|669791|266527|479708|663976|904427|209315|291922|501989|561283|360324|266926|171388|132140|139662|844570|644973|278673|473357|549651|148016|523583|147837|006215|828429|067069|354033|597793|723286|932624|682309|047848|098776|672488|273653|157059|495884|945155|482653|164774|921256|290222|610627|493924|787420|904797|948670|553897|925377,2000.00,77,4000.00,280|605,4000.00,843|532,100000.00,876977|876979,200000.00,421381|371258|970384|998363|153393,80000.00,045714|906397|911225|963923|929285|403995|749301|049940|096450|013545
